# 新世纪五笔码表
# 来源：https://github.com/g178253/rime-wubi06/blob/master/wubi06.dict.yaml
# 许可：Apache License 2.0。
埽	fvph
雪灾	fvpo
进退失据	fvrr
雪白	fvrr
雪橇	fvst
雪片	fvth
堖	fvtr
老奶奶	fvvb
雪人	fvww
进退维谷	fvxw
雪亮	fvyk
喜怒哀乐	fvyt
封建主义	fvyy
夫	fw
零工	fwaa
零散	fwae
零落	fwai
规范	fwai
规划	fwaj
霍营	fwap
截获	fwaq
真伪莫辨	fwau
零花	fwaw
㘺	fway
截取	fwbc
邞	fwbh
规劝	fwce
塕	fwcn
真假难辨	fwcu
坄	fwcy
无伤大雅	fwda
堆砌	fwda
塅	fwdc
去伪存真	fwdf
无风不起浪	fwdi
截面	fwdm
起伏不定	fwdp
真人不露相	fwds
无伤大体	fwdw
垘	fwdy
零碎	fwdy
截肢	fwef
零用	fweh
超凡脱俗	fwew
替	fwf
鄼	fwfb
霍地	fwfb
鄻	fwfb
䣠	fwfb
㙯	fwfc
勎	fwfe
勢	fwfe
坴	fwff
真人真事	fwfg
无偏无党	fwfi
暬	fwfj
替	fwfj
辇	fwfl
輦	fwfl
賛	fwfm
䞇	fwfm
燅	fwfo
熱	fwfo
驇	fwfo
鵱	fwfo
逵	fwfp
摰	fwfr
无凭无据	fwfr
槷	fwfs
无依无靠	fwft
十全十美	fwfu
㚘	fwfw
霍霍	fwfw
坿	fwfy
埶	fwfy
埨	fwga
截击	fwgb
截至	fwgc
二合一	fwgg
零下	fwgh
堬	fwgj
规整	fwgk
垥	fwgk
䨐	fwgk
墖	fwgl
吉人天相	fwgs
霯	fwgu
墱	fwgu
夫妻	fwgv
鬹	fwhh
无休止	fwhh
截止	fwhh
零点	fwhk
䨹	fwho
規	fwhq
槼	fwhs
嫢	fwhv
夫	fwi
堆满	fwia
超低温	fwij
零活	fwit
截流	fwiy
零时	fwjf
颠倒是非	fwjh
圿	fwjh
零星	fwjt
老八路	fwkh
堢	fwks
颠倒黑白	fwlr
截图	fwlt
规	fwm
鬶	fwmh
规则	fwmj
规	fwmq
椝	fwms
埠	fwn
堠	fwnd
埠	fwnf
零蛋	fwnh
规避	fwnk
垖	fwnn
塢	fwno
塠	fwnp
䨨	fwnp
动人心弦	fwnx
零度	fwoa
截断	fwon
㙸	fwow
规定	fwpg
老人家	fwpg
支付宝	fwpg
无价之宝	fwpp
真凭实据	fwpr
零售额	fwpt
替补	fwpu
截然	fwqd
霍然	fwqd
零钱	fwqf
朝令夕改	fwqn
截留	fwqy
零担	fwrj
替换	fwrq
二传手	fwrt
垛	fws
规模	fwsa
堆栈	fwsf
才华横溢	fwsi
规格	fwst
垛	fwsy
干什么	fwtc
超凡入圣	fwtc
规矩	fwtd
零乱	fwtd
零售版	fwth
堸	fwtj
规程	fwtk
堆积	fwtk
十分重要	fwts
堆笑	fwtt
夌	fwtu
增值税	fwtu
规律	fwtv
零头	fwud
无人问津	fwui
规章	fwuj
进货单	fwul
夫婿	fwvn
䲧	fwvo
鳱	fwvo
雰	fwvr
坋	fwvt
十拿九稳	fwvt
夫妇	fwvv
䳒	fwvy
赍	fww
替代	fwwa
䘮	fwwe
嗇	fwwk
﨏	fwwk
賫	fwwm
赍	fwwm
越俎代庖	fwwo
鳺	fwwo
墙倒众人推	fwwr
老爷爷	fwwr
零件	fwwt
老人们	fwwu
零分	fwwv
零售价	fwww
夫人	fwww
㱇	fwww
零食	fwwy
零售	fwwy
墢	fwxc
鼀	fwxf
规约	fwxq
零	fwy
坽	fwyc
零	fwyc
䨥	fwyc
霍	fwyf
䧲	fwyg
堆	fwyg
䘁	fwyj
埝	fwyn
坅	fwyn
鸖	fwyo
靍	fwyo
䴇	fwyo
㙫	fwys
堆放	fwyt
㱋	fwyw
进化论	fwyw
截	fwyy
靃	fwyy
盏	fx
䨎	fxcu
未经允许	fxcy
二维码	fxdc
㙣	fxde
毐	fxdf
超级大国	fxdl
坳	fxet
无缘无故	fxfd
堟	fxge
塡	fxhw
坲	fxjh
无线电	fxjn
教练员	fxkm
㘭	fxnn
未经授权	fxrs
无纪律	fxtv
超级版主	fxty
㙄	fxxf
㘩	fxxn
堦	fxxr
霛	fxxx
㙨	fxxy
坶	fxy
超级市场	fxyf
	fxyi
戋	fxyi
刬	fxyj
盏	fxyl
未经许可	fxys
裁	fy
坟墓	fyaj
坟茔	fyap
裁切	fyav
裁出	fybm
地方戏	fyca
堉	fyce
支离破碎	fydd
超高压	fydf
裁夺	fydf
无为而治	fydi
零敲碎打	fydr
十六大报告	fydt
直言不讳	fydy
裁	fye
二郎腿	fyev
裁	fyey
霅	fyf
城市规划	fyfa
坟地	fyfb
坟场	fyfn
献计献策	fyft
十六开	fyga
教育事业	fygo
超高频	fyhh
圡	fyi
壕沟	fyiq
老谋深算	fyit
云谲波诡	fyiy
霭	fyj
霁	fyjj
霭	fyjn
靄	fyjn
壤	fyk
霩	fykb
埻	fykb
墎	fykb
壕	fyke
壤	fyke
㙵	fykf
走弯路	fykh
塙	fykk
裁员	fykm
培训中心	fykn
墩	fykt
壞	fyle
壇	fylg
壈	fylt
教育界	fylw
无言以对	fync
协议书	fynn
二义性	fynt
垓	fynw
塆	fyox
坑害	fypd
裁定	fypg
教育家	fypg
裁军	fypl
无妄之灾	fypp
无记名	fyqk
雱	fyr
远交近攻	fyra
垴	fyrb
裁撤	fyry
直言贾祸	fysp
无计可施	fysy
无话可说	fysy
坊	fyt
裁处	fyth
无论怎样	fyts
地方税	fytu
老调重弹	fytx
元方季方	fyty
雯	fyu
裁并	fyua
裁减	fyud
墑	fyud
坟头	fyud
裁剪	fyue
嘉谋善政	fyug
裁判	fyug
教育资源	fyui
霽	fyuj
墒	fyuk
教育部	fyuk
裁决	fyun
坑道	fyut
塝	fyuy
䨦	fyuy
埌	fyve
㙟	fyve
无论如何	fyvw
城市建设	fyvy
坑	fyw
壌	fywe
㙥	fywe
埣	fywf
坑	fywn
教育体制	fywr
才高八斗	fywu
坑人	fyww
裁纸	fyxq
裁缝	fyxt
壪	fyxx
㙲	fyxy
坟	fyy
南京市	fyym
教育方针	fyyq
王	g
一	g
开	ga
形式	gaaa
刑期	gaad
开幕	gaaj
刑警	gaaq
开花	gaaw
琖	gaay
开荒	gaay
邢	gab
邢	gabh
弄出	gabm
弄了	gabn
开了	gabn
开除	gabw
与世隔绝	gabx
开戏	gaca
开通	gace
琪	gad
玩世不恭	gada
形码	gadc
璂	gadf
弄破	gadh
下落不明	gadj
形成	gadn
㻣	gadn
青黄不接	gadr
弄巧成拙	gadr
琪	gadw
形态	gady
形	gae
开膛	gaei
弄脏	gaeo
形貌	gaer
开采	gaes
形	gaet
开脱	gaeu
开办	gaew
开支	gafc
开动	gafc
开封	gaff
玵	gafg
开赴	gafh
开进	gafj
瓂	gafl
开场	gafn
刑场	gafn
开过	gafp
与世无争	gafq
玒	gag
弄到	gagc
璍	gagf
开球	gagg
刑事	gagk
开来	gago
弄死	gagq
一草一木	gags
㼛	gagy
琊	gahb
形式上	gahg
㺿	gahh
开战	gahk
璼	gahl
开颅	gahn
䙹	gahq
玡	gaht
开眼	gahv
开具	gahw
弄些	gahx
开满	gaia
开源	gaid
刑法	gaif
弄清	gaig
开水	gaii
开涮	gain
开学	gaip
开溜	gaiq
弄	gaj
开明	gaje
型	gajf
刑	gajh
开	gak
琙	gakg
型号	gakg
瑾	gakg
开路	gakh
开口	gakk
瓘	gaky
开胃	gale
㿼	galf
开车	galg
弄回	galk
䵤	galo
开罗	galq
刑罚	galy
瑛	gam
瑛	gamd
开山	gamm
璜	gamw
璊	gamy
开展	gana
开怀	gand
开导	ganf
䍾	gang
开辟	gank
玴	gann
开局	gann
㻡	gans
开发	gant
开心	gany
开席	gaoa
开业	gaog
开凿	gaog
开火	gaoo
开炮	gaoq
开灯	gaos
开庭	gaot
烎	gaou
开赛	gapa
䢎	gapk
开窍	gapw
形容	gapw
弄错	gaqa
开解	gaqe
开外	gaqh
开销	gaqi
㻸	gaqj
㻤	gaqk
形象	gaqk
开饭	gaqn
璥	gaqt
开镜	gaqu
㰢	gaqw
开拓	gard
弄掉	garh
开掘	garn
开挖	garp
开的	garq
开拍	garr
开播	gart
形势	garv
豆蔻年华	garw
弄权	gasc
开票	gasf
开本	gasg
天花板	gasr
开机	gasw
开枪	gasw
天花乱坠	gatb
璓	gatb
一落千丈	gatd
开盘	gate
正式版	gath
㻳	gatj
弄得	gatj
万花筒	gatm
形物	gatq
与世长辞	gatt
刑律	gatv
开往	gaty
开关	gaud
形状	gaud
开头	gaud
开卷	gaud
弄着	gaug
开阔	gaui
刑部	gauk
开闸	gaul
开单	gaul
开端	gaum
开奖	gauq
开道	gaut
开门	gauy
弄好	gavb
开始	gavc
开垦	gave
形如	gavk
开刀	gavn
开创	gawb
瓁	gawc
开会	gawf
形似	gawn
鳽	gawo
瑹	gaws
形体	gaws
五花八门	gawu
开价	gaww
珙	gawy
雃	gawy
开练	gaxa
下划线	gaxf
开张	gaxt
开斋	gayd
开讲	gayf
救世主	gayg
开课	gayj
开市	gaym
开启	gayn
开户	gayn
形迹	gayo
一劳永逸	gayq
开放	gayt
开朗	gayv
开设	gayw
开方	gayy
击	gb
击节	gbab
击落	gbai
一阵子	gbbb
瑘	gbbh
一子双杀	gbcr
㻓	gbcy
一了百了	gbdb
击破	gbdh
事出有因	gbdl
瓍	gbdp
击碎	gbdy
击毁	gbea
击垮	gbfd
求职者	gbft
㺭	gbg
珥	gbg
青出于蓝	gbga
击球	gbgg
严防死守	gbgp
击溃	gbik
击掌	gbip
殃及池鱼	gbiq
击	gbj
顿时	gbjf
顿号	gbkg
击中	gbkh
屯田	gbll
互联网	gbmr
击败	gbmt
顿	gbn
邨	gbnb
顿悟	gbng
旾	gbnj
顿	gbnm
頓	gbnm
迍	gbnp
严阵以待	gbnt
屯	gbnv
珠联璧合	gbnw
㼊	gbny
一孔之见	gbpm
击穿	gbpw
顿然	gbqd
顿饭	gbqn
政出多门	gbqu
击键	gbqv
击打	gbrs
顿挫	gbrw
五子棋	gbsa
屯积	gbtk
屯垦	gbve
击退	gbve
现阶段	gbwd
击倒	gbwg
㐪	gbwi
击伤	gbwt
击毙	gbxx
到	gc
到期	gcad
天通苑南	gcaf
㺹	gcah
玛雅	gcah
天通苑	gcaq
致敬	gcaq
天通苑北站	gcau
天通苑北	gcau
瓦鸡陶犬	gcbd
致函	gcbi
亚马逊	gcbi
到了	gcbn
斑驳陆离	gcby
戩	gcca
晉	gccj
万马奔腾	gcde
互通有无	gcdf
到达	gcdp
㻆	gceg
致力	gcen
万能胶	gcey
至	gcf
臶	gcfb
郅	gcfb
臸	gcff
至	gcff
䶍	gcfj
到	gcfj
㬜	gcfj
臵	gcfk
到场	gcfn
鵄	gcfo
到过	gcfp
致	gcft
臻	gcft
䑒	gcfy
臹	gcfy
玛	gcg
至于	gcgf
玛	gcgg
一马平川	gcgk
玛丽	gcgm
到来	gcgo
致死	gcgq
致残	gcgq
玛瑙	gcgv
至上	gchg
到点	gchk
至此	gchx
至少	gcit
一马当先	gcit
到时	gcjf
致电	gcjn
珆	gckg
到哪	gckn
到账	gcmt
到那	gcng
璚	gcnk
瑈	gcns
致以	gcny
到底	gcoq
瑪	gcoy
到家	gcpg
致富	gcpg
致密	gcpn
到案	gcpv
玧	gcqn
至多	gcqq
下马看花	gcra
到手	gcrt
至极	gcsb
致辞	gctd
到处	gcth
天马行空	gctp
丟	gcu
死对头	gcud
致病	gcug
到站	gcuh
致意	gcuj
致癌	gcuk
至尊	gcus
到会	gcwf
致使	gcwg
致命	gcwg
到任	gcwt
㻐	gcwt
到位	gcwu
致人	gcww
到货	gcwx
至今	gcwy
至强	gcxk
㺨	gcy
至诚	gcyd
瑵	gcyj
到齐	gcyj
至高	gcyk
万马齐喑	gcyk
致词	gcyn
到这	gcyp
致谢	gcyt
至交	gcyw
到访	gcyy
天	gd
表达式	gdaa
环节	gdab
㻟	gdae
更有甚者	gdaf
蚕茧	gdaj
天花	gdaw
天子	gdbb
天际	gdbf
环卫	gdbg
天职	gdbk
吞了	gdbn
天降	gdbt
天险	gdbw
来不及	gdby
蚕桑	gdcc
天骄	gdcg
天台	gdck
环顾	gddb
五大三粗	gddo
画龙不成反为狗	gddq
两面三刀	gddv
王顾左右而言他	gddw
一成不变	gddy
瑚	gde
吞服	gdeb
瑚	gdeg
珛	gdeg
天边	gdep
瓇	gdet
天地	gdfb
郉	gdfb
亘古未有	gdfd
来龙去脉	gdfe
天坛	gdff
天干	gdfg
幵	gdfh
天真	gdfh
一石二鸟	gdfq
栞	gdfs
天才	gdft
环境	gdfu
一大截	gdfw
万寿无疆	gdfx
环形	gdga
天天	gdgd
互帮互助	gdge
环球	gdgg
天下	gdgh
蝅	gdgj
蠺	gdgj
天理	gdgj
蚕豆	gdgk
一而再	gdgm
吞灭	gdgo
一百万	gdgq
恶有恶报	gdgr
王码五笔	gdgt
天平	gdgu
瑊	gdgy
珬	gdgy
环	gdh
珔	gdhb
㪪	gdhc
䨿	gdhd
㺽	gdhg
䪞	gdhg
死不瞑目	gdhh
玤	gdhh
画龙点睛	gdhh
形而上学	gdhi
㻰	gdhv
环	gdhy
天	gdi
万古流芳	gdia
天池	gdib
天涯	gdid
一碗水端平	gdig
一石激起千层浪	gdii
正大光明	gdij
天堂	gdip
两面派	gdir
天河	gdis
沗	gdiu
天津	gdiv
吞没	gdiw
环游	gdiy
蚕	gdj
蚕蛹	gdjc
奣	gdje
天明	gdje
一大早	gdjf
昋	gdjf
天时	gdjf
天晴	gdjg
䗞	gdjj
䘉	gdjj
蚕蛾	gdjt
蚕	gdju
吞	gdk
吞	gdkf
吞吐	gdkf
万寿路	gdkh
吞噬	gdkt
天黑	gdlf
天国	gdlg
䵡	gdlo
平面图	gdlt
顼	gdm
瑌	gdmd
天赋	gdmf
天赐	gdmj
天山	gdmm
天内	gdmw
顼	gdmy
頊	gdmy
一厢情愿	gdnd
天那	gdng
天书	gdnn
天性	gdnt
㤁	gdnu
忝	gdnu
珹	gdny
天庭	gdot
天数	gdov
迗	gdpi
天宫	gdpk
事不宜迟	gdpn
天灾	gdpo
一面之辞	gdpt
天空	gdpw
一面之缘	gdpx
一面之词	gdpy
一面之交	gdpy
环视	gdpy
青面獠牙	gdqa
天色	gdqc
天然	gdqd
天外	gdqh
天象	gdqk
天狗	gdqt
一大把	gdrc
天授	gdre
天皇	gdrg
瑕不掩瑜	gdrg
吞掉	gdrh
天气	gdrn
环抱	gdrq
天杀	gdrs
天热	gdrv
一大批	gdrx
琦	gds
琦	gdsk
天桥	gdst
天梯	gdsu
天机	gdsw
素不相识	gdsy
天长	gdta
殊不知	gdtd
天敌	gdtd
天生	gdtg
瓑	gdth
来不得	gdtj
表面积	gdtk
万不得已	gdtn
死灰复燃	gdto
天鹅	gdtr
天条	gdts
死而复生	gdtt
天敏	gdtx
㺯	gdu
吞并	gdua
璙	gdui
天意	gduj
事不关己	gdun
天资	gduq
天道	gdut
天冷	gduw
天门	gduy
一大群	gdvt
天公	gdwc
死有余辜	gdwd
琫	gdwg
天命	gdwg
天使	gdwg
瑃	gdwj
责有攸归	gdwj
环保	gdwk
天仙	gdwm
鴌	gdwo
麦克风	gdwr
玉石俱焚	gdws
天体	gdws
瑧	gdwt
天分	gdwv
天价	gdww
表面化	gdwx
事在人为	gdwy
蚕食	gdwy
珑	gdx
环绕	gdxa
万有引力	gdxe
天线	gdxf
蚕丝	gdxx
珑	gdxy
天谴	gdyk
天亮	gdyk
天高	gdyk
表面文章	gdyu
天良	gdyv
下不为例	gdyw
正确率	gdyx
天文	gdyy
表	ge
䨼	geac
青苔	geac
青藏	gead
青菜	geae
青草	geaj
䝔	geay
䝕	gebb
䝐	gebe
琈	gebg
郬	gebh
䝒	gebi
逐出	gebm
青联	gebu
䝌	gecc
静观	gecm
豝	gecn
青石	gedg
豲	gedi
表面	gedm
表达	gedp
青春	gedw
静态	gedy
表态	gedy
豯	geed
珕	geee
㻚	geeg
瑫	geeg
豠	geeg
靜	geeh
一股脑儿	geeq
静脉	geey
青	gef
䝅	gefg
表示	gefi
豬	gefj
表露	gefk
豶	gefm
豮	gefm
櫫	gefs
豷	gefu
瑗	geg
玥	geg
豜	gega
瑗	gegc
青天	gegd
豩	gege
静静	gege
致力于	gegf
豣	gegf
逐一	gegg
珇	gegg
䝊	gegh
表现	gegm
豘	gegn
燹	gego
更胜一筹	gegt
璵	gegw
豧	gegy
甫	geh
郙	gehb
表皮	gehc
尃	gehf
青睐	gehg
静止	gehh
逐步	gehh
逐点	gehk
盙	gehl
懯	gehn
乶	gehn
鵏	geho
逋	gehp
靚	gehq
敷	geht
喸	gehx
甫	gehy
旉	gehy
豕	gei
瑶池	geib
逐渐	geil
表演	geip
靗	geiq
青海	geit
表明	geje
青蛙	gejf
蟸	gejj
豱	gejl
静电	gejn
珈	gek
珈	gekg
青史	gekr
䀃	gelf
静默	gelf
静思	geln
䝏	gelv
靓	gem
䝎	gemj
青山	gemm
靓	gemq
豭	genc
表层	genf
表情	geng
静心	geny
麦乳精	geog
青烟	geol
青灯	geos
下脚料	geou
逐	gep
逐字	gepb
瑷	gepc
靛	geph
䝋	gepi
逐	gepi
䝍	gepl
璦	gept
静	geq
青色	geqc
靘	geqc
	geqg
静	geqh
表象	geqk
豞	geqk
青岛	geqy
瑶	ger
䝈	gerb
豨	gerh
青年	gerh
瑶	germ
表扬	gern
靔	gern
靝	gero
表白	gerr
一腔热血	gert
两肋插刀	gerv
一脉相承	gesb
表哥	gesk
青楼	geso
表格	gest
一脉相传	gesw
表述	gesy
玏	get
青筋	gete
甤	getg
豵	geth
敷衍	geti
青稞	getj
静物	getq
逐条	gets
表	geu
静养	geuf
䝑	geuf
表彰	geuj
静音	geuj
表单	geul
表决	geun
逐次	geuq
表亲	geus
表弟	geux
表嫂	geve
豤	geve
表姐	geve
表妹	gevf
䝓	gevn
靓女	gevv
靓仔	gewb
豛	gewc
一边倒	gewg
逐个	gewh
鶄	gewo
静坐	geww
逐级	gexb
互助组	gexe
青绿	gexv
五彩缤纷	gexx
豴	geyd
五脏六腑	geye
青衣	geye
表语	geyg
豖	geyi
剢	geyj
豟	geyn
瑶族	geyt
豥	geyw
敷设	geyw
表率	geyx
于	gf
死无葬身之地	gfaf
天坛东门	gfau
事无巨细	gfax
邘	gfbh
玩出	gfbm
玩了	gfbn
环境卫生	gfbt
珐	gfc
珐	gfcy
一二三	gfdg
一塌胡涂	gfdi
瓀	gfdj
一二三四	gfdl
玩耍	gfdm
来者不拒	gfdr
万劫不复	gfdt
开动脑筋	gfet
珪	gffg
青云直上	gffh
㻬	gffn
玩过	gffp
现场直播	gffr
事过境迁	gfft
天南地北	gffu
一干二净	gffu
玩弄	gfga
亞	gfgd
平地一声雷	gfgf
堊	gfgf
更进一步	gfgh
蝁	gfgj
惡	gfgn
鵶	gfgo
䢝	gfgp
两城一家	gfgp
一朝一夕	gfgq
万无一失	gfgr
天地万物	gfgt
平起平坐	gfgw
㰳	gfgw
青霉素	gfgx
珐琅	gfgy
琧	gfgy
玕	gfh
五十步笑百步	gfhh
瑱	gfhw
玩具	gfhw
于此	gfhx
珷	gfhy
玩法	gfif
死去活来	gfig
环境污染	gfii
玩赏	gfip
一寸光阴一寸金	gfiq
于是	gfjg
琎	gfjp
一无是处	gfjt
于	gfk
玩吧	gfkc
玩味	gfkf
下坡路	gfkh
盂	gfl
玩转	gflf
盂	gflf
迂回	gflk
瓄	gflm
玮	gfn
璹	gfnf
一直以来	gfng
玮	gfnh
㺮	gfnn
瓙	gfno
一塌糊涂	gfoi
残垣断壁	gfon
玩火	gfoo
平均数	gfov
迂腐	gfow
迂	gfp
一墙之隔	gfpb
玩家	gfpg
天壤之别	gfpk
迂	gfpk
正规军	gfpl
两者之间	gfpu
一场空	gfpw
玩	gfq
两块钱	gfqf
玩	gfqn
来去匆匆	gfqq
瑞雪兆丰年	gfqr
一无所获	gfra
一无所有	gfrd
开场白	gfrr
一无所知	gfrt
理直气壮	gfru
一无可取	gfsb
亚运村	gfsf
玩牌	gfth
琽	gftj
政协委员	gftk
玩乐	gftn
求真务实	gftp
玩物	gftq
玩笑	gftt
一无长物	gftt
一元复始	gftv
珯	gftx
㪀	gfty
玩意	gfuj
㼀	gfup
玩好	gfvb
亚运会	gfwf
玩命	gfwg
平地风波	gfwi
玩偶	gfwj
瓉	gfwm
一鼓作气	gfwr
玩伴	gfwu
正规化	gfwx
玞	gfwy
再教育	gfyc
开封市	gfym
画地为牢	gfyp
责无旁贷	gfyw
五十六个民族	gfyy
平均主义	gfyy
五	gg
球茎	ggac
一期	ggad
一项	ggad
一幕	ggaj
球鞋	ggak
一世	ggan
顿开茅塞	ggap
一匹	ggaq
一切	ggav
一共	ggaw
王子	ggbb
一下子	ggbb
王孙	ggbi
一隅	ggbj
一阵	ggbl
一出	ggbm
球队	ggbw
琶	ggc
琶	ggcb
一双	ggcc
一通	ggce
一对	ggcf
一台	ggck
一碟	ggda
王码	ggdc
一套	ggdd
事与愿违	ggdf
万事大吉	ggdf
天下大事	ggdg
一百	ggdj
一面	ggdm
一页	ggdm
一碗	ggdp
一帮	ggdt
一碰	ggdu
一磅	ggdy
琢	gge
一月	ggee
一脚	ggef
一甩	ggen
五脏	ggeo
一边	ggep
五彩	gges
璷	gget
一股	ggew
琢	ggey
一支	ggfc
一事无成	ggfd
一封	ggff
五十	ggfg
一起	ggfh
玗	ggfh
一直	ggfh
王朝	ggfj
一声	ggfn
球场	ggfn
一场	ggfn
一壶	ggfp
一无	ggfq
天下无敌	ggft
一截	ggfw
一堆	ggfw
一盏	ggfx
王	ggg
玨	ggg
一顿	gggb
一致	gggc
万事开头难	gggc
一天	gggd
一五一十	gggf
王	gggg
	gggg
一一	gggg
弄一下	gggh
一下	gggh
一天到晚	gggj
一束	gggk
一带	gggk
一再	gggm
玻璃瓦	gggn
一来	gggo
一万	gggq
璱	gggt
刑事责任	gggw
五	ggh
一瞬	gghe
五	gghg
一步	gghh
球桌	gghj
一点	gghk
一眼	gghv
死于非命	gghw
一些	gghx
球	ggi
一江	ggia
王法	ggif
一举	ggig
琳琅满目	ggih
平平淡淡	ggii
一尝	ggip
璞玉浑金	ggiq
一派	ggir
球	ggiy
一流	ggiy
一早	ggjf
一时	ggjf
瑼	ggjf
一旦	ggjg
一晃	ggji
一日	ggjj
璢	ggjl
璤	ggjn
一晚	ggjq
一颗	ggjs
五星	ggjt
一别	ggke
一味	ggkf
珸	ggkg
一号	ggkg
一路	ggkh
㻋	ggki
㻝	ggkj
吞吞吐吐	ggkk
瓎	ggkm
球员	ggkm
一听	ggkr
一吃	ggkt
一只	ggkw
一	ggl
一团	gglf
王国	gglg
五四	gglh
瑓	ggli
一回	gglk
一	ggll
一连	gglp
一圈	gglu
一轮	gglw
一曲	ggma
一周	ggmf
一同	ggmg
一幅	ggmh
㺻	ggmh
㺰	ggmh
㻷	ggmi
一则	ggmj
珞珈山	ggmm
一见	ggmq
瑟	ggn
一展	ggna
开天辟地	ggnf
玙	ggng
一愣	ggnl
一届	ggnm
一局	ggnn
瑟	ggnt
天天快递	ggnu
珁	ggny
一心	ggny
一度	ggoa
一类	ggod
球类	ggod
瑨	ggoj
球迷	ggop
琢磨	ggos
一粒	ggou
一座	ggow
球赛	ggpa
一字	ggpb
王冠	ggpf
一定	ggpg
五官	ggph
一审	ggpj
王宫	ggpk
一窝	ggpw
一色	ggqc
一角	ggqe
一名	ggqk
天下乌鸦一般黑	ggql
玻璃钢	ggqm
形形色色	ggqq
璈	ggqt
一键	ggqv
至理名言	ggqy
一把	ggrc
球技	ggrf
王后	ggrg
五岳	ggrg
五年	ggrh
一看	ggrh
一所	ggrn
球拍	ggrr
一打	ggrs
一手	ggrt
殊死搏斗	ggru
一招	ggrv
救死扶伤	ggrw
一批	ggrx
一栋	ggsa
一桶	ggsc
一杯	ggsd
一枝	ggsf
一本	ggsg
一想	ggsh
一棵	ggsj
一桩	ggso
一株	ggsr
琹	ggsu
一样	ggsu
一概	ggsv
一枪	ggsw
理事长	ggta
一季	ggtb
一般	ggte
一等	ggtf
一生	ggtg
天天向上	ggth
王牌	ggth
一种	ggtk
一向	ggtm
严于律己	ggtn
一番	ggto
五条	ggts
一条	ggts
开玩笑	ggtt
五笔	ggtt
一律	ggtv
一篇	ggty
一并	ggua
一闻	ggub
一头	ggud
玶	gguf
一半	ggug
一间	gguj
一部	gguk
一端	ggum
一次	gguq
一新	ggus
一道	ggut
球门	gguy
一如	ggvk
一群	ggvt
万事如意	ggvu
琴	ggw
一段	ggwd
一表人才	ggwf
一会	ggwf
一例	ggwg
一个	ggwh
五个	ggwh
一介	ggwj
一侧	ggwm
琴	ggwn
王侯	ggwn
一伙	ggwo
王爷	ggwr
一体	ggws
一件	ggwt
珡	ggwu
一位	ggwu
一分	ggwv
一份	ggww
王储	ggwy
琵	ggx
一级	ggxb
一经	ggxc
一组	ggxe
一线	ggxf
一贯	ggxf
一缕	ggxo
一纸	ggxq
一张	ggxt
一维	ggxw
琵	ggxx
瑇	ggxy
一统	ggxy
珏	ggy
万事亨通	ggyc
球衣	ggye
一语	ggyg
刑事诉讼法	ggyi
一齐	ggyj
一亩	ggyl
一遍	ggyn
一族	ggyt
一说	ggyu
一旁	ggyu
一夜	ggyw
珏	ggyy
整整齐齐	ggyy
下	gh
琥	gha
正式	ghaa
下期	ghad
璩	ghae
㻯	ghaf
正巧	ghag
下落	ghai
瓐	ghal
琥	ghaw
下药	ghax
瓛	ghay
一辈子	ghbb
正职	ghbk
下了	ghbn
一目了然	ghbq
下降	ghbt
下联	ghbu
下限	ghbv
下坠	ghbw
玻	ghc
一卡通	ghce
正对	ghcf
下马	ghcg
下台	ghck
下巴	ghcn
㺳	ghcy
玻	ghcy
正	ghd
琲	ghdd
正大	ghdd
玷辱	ghdf
下厨	ghdg
正在	ghdh
頙	ghdm
下面	ghdm
正面	ghdm
下页	ghdm
下达	ghdp
正确	ghdq
丐帮	ghdt
正月	ghee
下肢	ghef
下边	ghep
下地	ghfb
下去	ghfc
政协	ghfe
政坛	ghff
下雨	ghfg
正直	ghfh
下载	ghfl
正南	ghfm
下场	ghfn
下过	ghfp
㒫	ghfq
一目十行	ghft
下雪	ghfv
正规	ghfw
灭此朝食	ghfw
㺺	ghg
焉	ghg
鄢	ghgb
琡	ghgc
㠪	ghgd
靕	ghge
死皮赖脸	ghge
平步青云	ghgf
下一	ghgg
一点一滴	ghgi
正理	ghgj
正事	ghgk
下来	ghgo
焉	ghgo
下列	ghgq
琥珀	ghgr
更上一层楼	ghgs
速战速决	ghgu
下毒	ghgx
玻璃	ghgy
下班	ghgy
正步	ghhh
正点	ghhk
䢥	ghhp
正餐	ghhq
㻉	ghht
正眼	ghhv
羐	ghhy
下	ghi
政治	ghic
下浮	ghie
政法	ghif
玷污	ghif
下水	ghii
下滑	ghim
政党	ghip
下沉	ghip
正常	ghip
正派	ghir
下酒	ghis
下海	ghit
正当	ghiv
下游	ghiy
下流	ghiy
琸	ghjf
正题	ghjg
正是	ghjg
正电	ghjn
正果	ghjs
丅	ghk
玷	ghk
玷	ghkg
正路	ghkh
正中	ghkh
下跌	ghkh
正品	ghkk
下咽	ghkl
正史	ghkr
正畸	ghld
下车	ghlg
下回	ghlk
下图	ghlt
正轨	ghlv
政界	ghlw
下贱	ghmf
下周	ghmf
下帖	ghmh
正则	ghmj
与此同时	ghmj
下岗	ghmm
政见	ghmq
下账	ghmt
丐	ghn
正殿	ghna
乤	ghnb
下层	ghnf
亙	ghng
下蛋	ghnh
下届	ghnm
丏	ghnn
政局	ghnn
下属	ghnt
忑	ghnu
丐	ghnv
画虎类狗	ghoq
正数	ghov
政府	ghow
